county_fips,county,population,vet_pct,vet_count,vfd_count,vfd_density,permit_density,harvest_yield,vet_norm,permit_norm,harvest_norm,vfd_norm,military_boost,rural_flag,hunting_proxy,final_score,safety_density_score
37087,Haywood,62152,0.09967051070840198,5082,11,1.7698545501351524,0.20595558459923063,0.5037260572287865,0.2980948248050847,0.4651764516847256,0.3779431232846468,0.1977342049591458,0.0,0.3,0.08893396370089648,0.3008391289834412,0.3008391289834412
37089,Henderson,116469,0.08511828138519004,8067,9,0.7727378100610462,0.12326480460731071,0.43057001181862375,0.21151759557512867,0.1581532585592522,0.28377955921798514,0.08109366918920359,0.0,0.3,0.05394818361415721,0.1002638916092898,0.1002638916092898
37091,Hertford,21633,0.07912000904875015,1399,9,4.1603106365275275,0.18365207333527844,0.5880816208207647,0.1758313933086956,0.3823655839333549,0.4865222635612633,0.4773645305222324,0.0,1.0,0.7855052201489546,0.40497086417542727,0.40497086417542727
37093,Hoke,52612,0.17653321379542208,6301,6,1.1404242378164677,0.19945481448606822,0.4846766059188305,0.7553828262925574,0.44103969546942806,0.35342342407451693,0.12410482345539427,0.0,1.0,0.6206655685548069,0.6412612605272506,0.6412612605272506
37095,Hyde,4636,0.06933619994625101,258,4,8.628127696289905,0.18500630017205363,0.4544663749820648,0.11762346759534259,0.3873937025178399,0.314538011388068,1.0,0.0,1.0,0.572506937690357,0.2834891298844055,0.2834891298844055
37097,Iredell,187839,0.06618445094725851,9635,13,0.6920820489887617,0.13204667359030547,0.5464482082126276,0.09887240963023693,0.19075952321211997,0.4329333838800298,0.07165873463609947,0.0,0.3,0.10936519082331689,0.10854904295954286,0.10854904295954286
37099,Jackson,42388,0.08180967769368143,2886,7,1.6514107766348964,0.18304958486294517,0.31776315827731916,0.19183334418871673,0.3801286001412668,0.13857904542532024,0.1838789113466278,0.0,0.3,0.0,0.13265167434788164,0.13265167434788164
37101,Johnston,219042,0.08813643947051159,14475,19,0.8674135553912036,0.17823726817372532,0.5222429984291663,0.22947386595827396,0.362260914815289,0.401777396573541,0.0921686308420462,0.0,0.3,0.09778941274934344,0.23281233813128477,0.23281233813128477
37103,Jones,9263,0.11369063412045635,857,6,6.477383137212566,0.27926715516134487,0.3739159770678642,0.38150633595695754,0.7373755105063156,0.2108567296558103,0.7484106047036934,0.0,1.0,0.4441002106032897,0.5000736441277399,0.5000736441277399
37105,Lee,63560,0.07958556538349737,3833,6,0.9439899307740718,0.2594872296092408,0.7299300700720488,0.17860118044011306,0.6639344823362519,0.6691039690640921,0.10112636777795816,0.0,0.3,0.19711263579424776,0.42197526299046245,0.42197526299046245
37107,Lenoir,55071,0.09741387402609593,4151,8,1.4526701893918759,0.172676149643124,0.3807509602329786,0.28466916011870547,0.3416129977345541,0.21965444926400268,0.16063067205467085,0.0,0.3,0.030122970357575565,0.18998433852949628,0.18998433852949628
37109,Lincoln,87933,0.07810547183634771,5437,8,0.9097835852296634,0.20458747658702375,0.7218211336262736,0.16979549194612006,0.460096793583915,0.6586664672521344,0.09712498427823371,0.0,0.3,0.19323465871609063,0.3303975941422853,0.3303975941422853
37111,McDowell,44629,0.08158599152353335,2926,9,2.0166259606982004,0.22957432081844573,0.5325937492397543,0.19050254267381822,0.552870627653561,0.4151004730414696,0.2266009849298031,0.0,0.3,0.10273950388072606,0.2963879081489057,0.2963879081489057
37113,Macon,37088,0.09987859697476786,3044,7,1.8874029335634166,0.08697303204676499,0.6362269527111718,0.29933281604220935,0.023405274602504446,0.5484930278166976,0.2114847577990714,0.0,0.3,0.15230052711547348,0.1776634507580731,0.1776634507580731
37115,Madison,21414,0.08296893633937191,1461,5,2.3349210796675073,0.258984288245568,0.37795075955343693,0.19873025319664878,0.662067107721515,0.2160501418604357,0.2638344519025652,0.0,1.0,0.4505321243727594,0.38193742398377234,0.38193742398377234
37117,Martin,21992,0.07141227469769565,1252,8,3.637686431429611,0.25202536328358477,0.5968714203254271,0.12997489469714382,0.6362292650653273,0.49783614533480447,0.4162290938787451,0.0,0.3,0.13347933477894877,0.3287534078528275,0.3287534078528275
37119,Mecklenburg,1115403,0.05539398361796545,47522,11,0.09861906414094278,0.17148641955474148,0.9078504018854685,0.034675457897458725,0.3371956403129849,0.8981159730555935,0.0022367324469334347,0.0,0.3,0.28220036254169784,0.29425993145791685,0.29425993145791685
37121,Mitchell,14989,0.08755196869650281,1074,4,2.6686236573487228,0.15823395321607597,0.3199299718003923,0.22599660765951599,0.28799046251102783,0.1413680819684582,0.302870249702585,0.0,1.0,0.35804022301284794,0.2005587457065,0.2005587457065
37123,Montgomery,25839,0.060352466279413215,1226,9,3.483106931382794,0.134591874971263,0.3272967968177093,0.0641755214601028,0.20020961976708412,0.1508503673434636,0.39814672199601997,0.0,0.3,0.004559319459253001,0.0,0.0
37125,Moore,100759,0.12278653950736826,9257,15,1.4887007612223224,0.1753353656660737,0.7390742207327233,0.4356216380351445,0.35148642007566894,0.6808739576104115,0.16484544955613806,0.0,0.3,0.20148568852421297,0.42430062492016934,0.42430062492016934
37127,Nash,95015,0.08152034636705736,6044,13,1.368205020259959,0.08887533270664735,0.7720967211022532,0.19011199249529728,0.030468340435706762,0.7233792121215529,0.1507501212771226,0.0,0.3,0.21727820340613604,0.18584258806913664,0.18584258806913664
37129,New Hanover,228134,0.07707873732575428,14360,2,0.08766777420288076,0.25043870666940155,0.4746879634810122,0.16368702381332584,0.6303381562847863,0.3405664391615269,0.0009556744981393978,0.0,0.3,0.07504693144947001,0.2897978050649427,0.2897978050649427
37131,Northampton,17528,0.06855006231823847,990,8,4.564125969876769,0.08708447368370902,0.5338800646819948,0.11294640979787017,0.023819047059663864,0.41675616732997633,0.5246019651584944,0.0,1.0,0.699101619334732,0.188254157965637,0.188254157965637
37133,Onslow,203686,0.21764939688245255,25189,12,0.5891421108961833,0.3,0.8162235301428161,1.0,0.8143546395647291,0.7801774929314552,0.05961704578595474,0.3,0.3,0.23838118714954393,1.0,1.0
37135,Orange,145919,0.04956560103169755,5842,5,0.342655857016564,0.266317897663798,0.7666599660492277,0.0,0.6892961189962911,0.7163812363578275,0.030783622820547436,0.0,0.3,0.21467815694922093,0.3603520018895509,0.3603520018895509
37137,Pamlico,12317,0.12011014052411698,1265,7,5.683202078428189,0.22704253090469056,0.5968244489363966,0.41969863385913386,0.5434703266318519,0.49777568562330055,0.6555090411535065,0.0,1.0,0.7994423076479995,0.5975191830127012,0.5975191830127012
37139,Pasquotank,40454,0.11351839313924622,3521,4,0.9887773767736194,0.13627819211550535,0.6173708748788811,0.3804816031423615,0.20647075884810512,0.5242222312878272,0.10636550527029065,0.0,0.3,0.14328289106584471,0.2846320028876388,0.2846320028876388
37141,Pender,61592,0.10433977743652313,4960,10,1.6235874788933626,0.130529818792177,0.5264218889263714,0.32587422319674814,0.1851275820975894,0.40715629890286886,0.18062420282050481,0.0,0.3,0.09978790437258626,0.20939307303256655,0.20939307303256655
37143,Perquimans,13053,0.10556549580939825,1121,4,3.0644296330345515,0.0810164279636052,0.34079042749905986,0.33316652860115165,0.0012889563627363307,0.16821883429696452,0.3491707671941564,0.0,1.0,0.39129422189021956,0.15044229477269788,0.15044229477269788
37145,Person,39131,0.07533386967015286,2341,6,1.5333111855050983,0.21914285856995006,0.43876941382097756,0.15330608467062154,0.5141395762737829,0.29433350471118563,0.17006387943515172,0.0,0.3,0.05786942448616955,0.22133770520301144,0.22133770520301144
37147,Pitt,171196,0.07678673825783246,10311,20,1.1682515946634269,0.08975671633463463,0.727231025251995,0.16194980062388112,0.03374083606169564,0.665629865476248,0.12736000680679344,0.0,0.3,0.1958218581423227,0.15379134073213171,0.15379134073213171
37149,Polk,19538,0.0902849504830184,1486,6,3.070938683590951,0.18652050388015243,0.549047382723965,0.24225624632773282,0.39301580038108835,0.4362789383621854,0.34993218169432383,0.0,0.3,0.11060820699991404,0.263401749182705,0.263401749182705
37151,Randolph,144403,0.07047245847619896,7913,15,1.038759582557149,0.27242439451841,0.5029609810854927,0.12438353940474446,0.711968975187717,0.37695834757635094,0.11221231440230975,0.0,0.3,0.08856807752499923,0.3162511278501442,0.3162511278501442
37153,Richmond,43149,0.06414498649099906,2113,6,1.3905304873809359,0.10189377201089078,0.666131511619625,0.0867387923119421,0.07880459757452615,0.5869849915754468,0.15336170559984838,0.0,1.0,0.9099258473153143,0.2918129987053764,0.2918129987053764
37155,Robeson,117573,0.06611982800676174,5828,17,1.4459102004711966,0.2588959861936135,0.6911009226311015,0.09848794103723728,0.6617392503962696,0.6191246284339387,0.15983990333339926,0.0,0.3,0.1785431791525163,0.3647025586503343,0.3647025586503343
37157,Rockingham,91209,0.06952165259762542,5065,17,1.8638511550395245,0.27829506702900964,0.6083846440857981,0.11872680209844415,0.7337662374722711,0.512655510940137,0.20872972225011685,0.0,0.3,0.1389853611409725,0.3682743755179625,0.3682743755179625
37159,Rowan,147067,0.07876049063912201,9028,21,1.4279206076142166,0.09230340524784701,0.6130031977312769,0.17369246963786558,0.04319645568589208,0.5186003302596206,0.15773552010043365,0.0,0.3,0.14119411506217722,0.1137722062428601,0.1137722062428601
37161,Rutherford,64680,0.08091768718028212,4176,15,2.3191094619666046,0.25658125382749225,0.5710046992526081,0.18652652380853374,0.6531448639078743,0.4645415265062628,0.2619848434405854,0.0,0.3,0.12110896388280747,0.3523172679583219,0.3523172679583219
37163,Sampson,59317,0.06632436655876772,2971,11,1.8544430770268219,0.18321580408872334,0.4099623893446087,0.09970482545474295,0.380745756702884,0.2572542438019618,0.20762918585767248,0.0,0.3,0.04409289764367913,0.12761015961717925,0.12761015961717925
37165,Scotland,34222,0.06716305087308186,1777,6,1.7532581380398573,0.261302743888916,0.38041929989007056,0.10469450521577607,0.6706753183927655,0.21922754920710794,0.19579279296508972,0.0,1.0,0.45446726552063016,0.34088355082692806,0.34088355082692806
37167,Stanly,62723,0.06627375266741185,3261,11,1.753742646238222,0.19426378838391484,0.3875338238949869,0.09940370248747721,0.4217658972341648,0.22838508271216093,0.19584946967461722,0.0,0.3,0.033366773041371166,0.13455120948479046,0.13455120948479046
37169,Stokes,44696,0.0856765531282672,3114,10,2.2373366744227674,0.21242240202131293,0.38337640068857526,0.21483898500622453,0.4891871447085567,0.22303381222925991,0.2524192415735403,0.0,1.0,0.4591812290147273,0.32273068422775025,0.32273068422775025
37171,Surry,71429,0.06422733960892765,3623,16,2.2399865600806397,0.18875578159947987,0.5437289033558388,0.08722874506147255,0.4013151791386378,0.42943320237536564,0.2527292194030573,0.0,0.3,0.10806472411308105,0.18809769883286678,0.18809769883286678
37173,Swain,14130,0.06356319736601426,695,3,2.1231422505307855,0.2528985760614697,0.43497261763852,0.08327748825202319,0.63947142308307,0.28944641904970136,0.23906102758576717,0.0,1.0,0.5414316153588606,0.3562450500844378,0.3562450500844378
37175,Transylvania,33131,0.11408269656502178,3195,7,2.1128248468201987,0.22678198379074035,0.3032958844775854,0.38383887754778134,0.5425029393742586,0.11995734361416792,0.23785412026168773,0.0,1.0,0.3315235481544912,0.3710567730787219,0.3710567730787219
37177,Tyrrell,3389,0.0804270462633452,226,1,2.950722927117144,0.184252062436083,0.41871913114561105,0.18360749812581664,0.3845932877908768,0.2685255750087106,0.3358696053885127,0.0,1.0,0.5155216626044204,0.2894774882282698,0.2894774882282698
37179,Union,240109,0.06436914966714352,11429,16,0.6663640263380382,0.2536321608103094,0.5842361860575996,0.08807243173274325,0.6421951551852333,0.4815725722451831,0.06865029658630707,0.0,0.3,0.12743672374167647,0.30505722215222913,0.30505722215222913
37181,Vance,42492,0.06937415133934083,2248,5,1.1766920832156642,0.1290571064510669,0.682296627037344,0.1178492561247944,0.1796595378299323,0.6077920878686794,0.1283473567000666,0.0,0.3,0.17433265700448533,0.17243668674817872,0.17243668674817872
37183,Wake,1132103,0.058091784096047545,50360,9,0.07949806687200722,0.1114681319405052,0.9870045054455111,0.05072578841520552,0.11435330757593183,1.0,0.0,0.0,0.3,0.3200546238619787,0.24508629970611778,0.24508629970611778
37185,Warren,18803,0.0924892982228564,1426,8,4.254640216986651,0.11208002106601442,0.3215969680922859,0.2553708224751877,0.11662519512096346,0.1435137735685239,0.488398998565451,0.0,1.0,0.3606976094870443,0.14584290953554524,0.14584290953554524
37187,Washington,11051,0.09548196198930238,839,4,3.619581938286128,0.14680177574904757,0.3865237238847853,0.27317541661407324,0.2455438483824984,0.22708492198735578,0.4141112698615271,0.0,1.0,0.46419842919219895,0.2536559617855368,0.2536559617855368
37189,Watauga,54540,0.052010936489053076,2492,9,1.6501650165016502,0.1277380062602035,0.3395325945318838,0.014548311721415377,0.17476184122227087,0.16659980152221876,0.18373318505045522,0.0,1.0,0.3892890894672943,0.06377231011777636,0.06377231011777636
37191,Wayne,117480,0.11936861351879925,10315,17,1.4470548178413347,0.18,0.6443941258871114,0.41528698310145973,0.36880577452007873,0.5590054896410662,0.15997379817032134,0.18,0.3,0.1562063550352539,0.4245589746133371,0.4245589746133371
37193,Wilkes,66125,0.07252168642751619,3829,18,2.7221172022684312,0.1011668187657168,0.5985352494639213,0.13657524379210126,0.07610548763012788,0.4999777603004601,0.3091278076081965,0.0,0.3,0.1342750360776576,0.10270183044306089,0.10270183044306089
37195,Wilson,78667,0.07208960886850657,4370,8,1.0169448434540531,0.21979814760791755,0.4695722384105625,0.13400463574019084,0.5165726036666383,0.33398168047592686,0.10966047392626127,0.0,0.3,0.0726004127606111,0.22622422300569256,0.22622422300569256
37197,Yadkin,37280,0.0747264659056265,2206,10,2.6824034334763946,0.11784430795700118,0.529667991878667,0.14969238852905123,0.13802745747155437,0.4113345540505015,0.30448217778053716,0.0,0.3,0.10134030436073749,0.10463847712593177,0.10463847712593177
37199,Yancey,18538,0.062193668035501394,939,5,2.697162584960622,0.25632742655407004,0.3364082581899008,0.07512959199836587,0.6522024267946189,0.16257827953241413,0.3062086710460118,0.0,1.0,0.3843085330159091,0.2874813667086281,0.2874813667086281
